Accession,Organism_Name,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Length,Sequence_Type,Nuc_Completeness,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date
MT453565,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2061,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-07-06
MT453566,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2067,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-07-06
MT453567,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2073,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-07-06
MT453568,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2083,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-07-08
MT453569,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2090,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453570,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2092,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453571,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2094,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453572,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2095,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-21
MT453573,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2098,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453574,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2099,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-21
MT453575,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2100,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453576,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2102,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453577,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2103,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453578,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2104,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453579,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2159,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453580,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2167,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453581,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2169,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453582,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2170,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453583,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2171,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453584,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2173,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453585,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2174,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-21
MT453586,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2175,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-21
MT453587,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2178,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453588,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2179,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453589,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2186,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453590,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2188,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-21
MT453591,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2190,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453592,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2192,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-21
MT453593,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2195,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453594,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2199,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453595,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2200,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453596,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2203,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453597,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2204,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453598,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2219,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453599,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2222,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453600,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2228,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453601,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2234,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-22
MT453602,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2235,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-20
MT453603,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2243,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-04-23
MT453604,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2592,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-10-02
MT453605,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2668,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-10-02
MT453606,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2705,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-10-02
MT453607,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_2990,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2010-10-01
MT453608,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_3423,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2010-10-21
MT453609,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_3428,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2010-10-21
MT453610,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_3440,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2010-10-17
MT453611,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_3556,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2010-10-17
MT453612,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_3562,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2010-10-15
MT453613,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS10_3571,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2010-10-15
MT453614,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS11_2037,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2011-07-15
MT453615,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS11_2251,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: North Rhine-Westphalia,Germany,,Myodes glareolus,lung,2011-10-11
MT453616,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS11_2364,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2011-10-19
MT453617,Orthohantavirus puumalaense,"Binder,F., Ryll,R., Drewes,S., Jagdmann,S., Reil,D., Hiltbrunner,M., Rosenfeld,U.M., Imholt,C., Jacob,J., Heckel,G., Ulrich,R.G.","Friedrich-Loeffler-Institut, Institute of Novel and Emerging Diseases",,2021-05-07T00:00:00Z,KS12_1679,Orthohantavirus puumalaense,Orthohantavirus,1008,GenBank,partial,,,Germany: Baden-Wuerttemberg,Germany,,Myodes glareolus,lung,2012-04-12
